example_id,protein_id,affinity_record,source_benchmark,benchmark_split,measurement_family,normalization_provenance
2xp7,2xp7,Kd=1.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2xpk,2xpk,Ki=0.005nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2xxr,2xxr,Ki=280nM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
2xxt,2xxt,Kd=9.0nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
2xxx,2xxx,Ki=390nM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
2xyd,2xyd,Ki=150nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2xye,2xye,Ki=4.6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2xyf,2xyf,Ki=3.6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2xyt,2xyt,Ki=509.2nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2y5f,2y5f,Ki=2nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y5g,2y5g,Ki=146nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y7i,2y7i,Kd=2.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2y7x,2y7x,Ki=1.3nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y7z,2y7z,Ki=2nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y80,2y80,Ki=9nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y81,2y81,Ki=2nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y82,2y82,Ki=4nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2y8c,2y8c,Ki=0.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2ya6,2ya6,Ki=2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2ya7,2ya7,Ki=0.72mM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
2ya8,2ya8,Ki=1.77uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
2yay,2yay,Kd=0.8uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yaz,2yaz,Kd=7.3uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yb0,2yb0,Kd=140uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2ydt,2ydt,Ki=3.0uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2ydw,2ydw,Kd=46.0nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yek,2yek,Kd=61.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yel,2yel,Kd=52.5nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yfa,2yfa,Kd=8.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yfx,2yfx,Ki=8.2nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
2ygf,2ygf,Kd=8.06uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2yhw,2yhw,Kd=2.5uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
2yi0,2yi0,Kd=7.5nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2yi7,2yi7,Kd=4.8nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2yix,2yix,Kd=3.3nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2yk1,2yk1,Kd=7.4nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2ylc,2ylc,Kd=13nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2yme,2yme,Kd=22nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2ypi,2ypi,Ki=15uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2ypo,2ypo,Kd=21uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
2yxj,2yxj,Ki=0.5nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2yz3,2yz3,Ki=220nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2z1w,2z1w,Ki=83uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2z4o,2z4o,Ki=0.27nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2z94,2z94,Ki=1.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2za0,2za0,Ki=0.23uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2za5,2za5,Ki=3.7nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2zc9,2zc9,Ki=180nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2zcs,2zcs,Ki=6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zdk,2zdk,Kd=428nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zdl,2zdl,Kd=402nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zdm,2zdm,Kd=386nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zdn,2zdn,Kd=562nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zfp,2zfp,Ki=6.8uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2zfs,2zfs,Kd=287nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zft,2zft,Kd=300nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zgx,2zgx,Ki=180nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2zjw,2zjw,Ki=0.02uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
2zkj,2zkj,Kd=3.3uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zmm,2zmm,Ki=25nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zn7,2zn7,Ki=13nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zq0,2zq0,Ki=0.15uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zq2,2zq2,Kd=276nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
2zwz,2zwz,Kd=16.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
2zx6,2zx6,Ki=25.1pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zx7,2zx7,Ki=32.2pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zx8,2zx8,Ki=231.4pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zxd,2zxd,Ki=6.0uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zxg,2zxg,Ki=1.5nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
2zym,2zym,Kd=0.73uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
2zz1,2zz1,Ki=29uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
2zz2,2zz2,Ki=29uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3a1c,3a1c,Kd=0.1mM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3a1d,3a1d,Kd=75uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3a1e,3a1e,Kd=2.2mM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3a2o,3a2o,Ki=0.83nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3a5y,3a5y,Kd=11nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3a6t,3a6t,Kd=52nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3a9i,3a9i,Ki=70.7uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3aaq,3aaq,Ki=0.5mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3aas,3aas,Ki=31uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3aau,3aau,Ki=9.0uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3acl,3acl,Kd=0.6uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3acx,3acx,Ki=2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3agl,3agl,Ki=16nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ahn,3ahn,Ki=90.1nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3aho,3aho,Ki=88.9nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ai8,3ai8,Ki=154.4uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3aid,3aid,Ki=137nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3alt,3alt,Kd=1.19mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ao2,3ao2,Kd=0.17mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ao5,3ao5,Kd=5.9mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ap4,3ap4,Kd=0.12mM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3aqt,3aqt,Kd=0.19uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3arw,3arw,Kd=0.7uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3arx,3arx,Kd=4.7uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3axz,3axz,Kd=372uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3b24,3b24,Kd=0.042mM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3b25,3b25,Kd=0.86uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3b26,3b26,Kd=0.23uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3b2q,3b2q,Kd=28uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3b3c,3b3c,Ki=105uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b3s,3b3s,Ki=2800uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b3w,3b3w,Ki=65uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b3x,3b3x,Ki=250uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3b4f,3b4f,Ki=7.2nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b4p,3b4p,Kd=4.0uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3b50,3b50,Kd=28nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3b66,3b66,Ki=2.5nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3b67,3b67,Ki=1.4nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3b7i,3b7i,Ki=1.5uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b7j,3b7j,Ki=6.8uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3b7r,3b7r,Ki=20nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b7u,3b7u,Ki=18nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3b92,3b92,Ki=10nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3bbb,3bbb,Kd=100nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3bbf,3bbf,Kd=5.2uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3be9,3be9,Ki=24nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3bex,3bex,Kd=2.7uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3bft,3bft,Ki=323nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3bfu,3bfu,Ki=531nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3bgb,3bgb,Ki=0.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3bgc,3bgc,Ki=9.6uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3bgq,3bgq,Ki=11nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3bgs,3bgs,Ki=380pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3bkk,3bkk,Ki=0.83uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3bkl,3bkl,Ki=0.679uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3bl0,3bl0,Ki=121nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3bl1,3bl1,Ki=2.52uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3bpc,3bpc,Kd=16uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3bqc,3bqc,Ki=1.85uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3bra,3bra,Kd=2000uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3brn,3brn,Kd=2nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3bu1,3bu1,Kd=7.1nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3buf,3buf,Kd=800uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3bug,3bug,Kd=660uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3buh,3buh,Kd=220uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3bva,3bva,Kd=0.30uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3bvb,3bvb,Kd=3.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3bwj,3bwj,Kd=0.319uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3bxe,3bxe,Kd=3.34uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3bxf,3bxf,Kd=2.87uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3bxg,3bxg,Kd=10.98uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3bxh,3bxh,Kd=94.34uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3bzf,3bzf,Kd=30uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3c2f,3c2f,Kd=10.1mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3c2o,3c2o,Kd=0.45mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3c2r,3c2r,Kd=0.78mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3c2u,3c2u,Ki=1.25mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3c39,3c39,Kd=109uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3c4h,3c4h,Kd=2uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3c52,3c52,Ki=0.05uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3c56,3c56,Ki=0.013uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3c79,3c79,Kd=63nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3c84,3c84,Kd=14nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3c88,3c88,Ki=157nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3c89,3c89,Ki=845nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3c8a,3c8a,Ki=660nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3c8b,3c8b,Ki=786nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3cct,3cct,Kd=27.4nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ccw,3ccw,Kd=13.5nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ccz,3ccz,Kd=51.7nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cd0,3cd0,Kd=26.9nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cd5,3cd5,Kd=12.7nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cd7,3cd7,Kd=14.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cda,3cda,Kd=26.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cdb,3cdb,Kd=95.7nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cf8,3cf8,Ki=12.7uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
3cfn,3cfn,Kd=10uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3cft,3cft,Kd=64uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3cj2,3cj2,Kd=14uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cj5,3cj5,Kd=0.46uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ckb,3ckb,Kd=1.04mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cke,3cke,Ki=0.8uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ckp,3ckp,Ki=0.449uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ckz,3ckz,Ki=1.9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3cl0,3cl0,Ki=84.8nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3cm2,3cm2,Ki=340nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3cow,3cow,Kd=0.125uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3cs7,3cs7,Ki=21pM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ctt,3ctt,Ki=0.45uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3cyw,3cyw,Ki=17nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3cyx,3cyx,Ki=10nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3cyz,3cyz,Kd=60.0nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3cz1,3cz1,Kd=55.0nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3czv,3czv,Ki=16nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3d0b,3d0b,Kd=0.29uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3d0e,3d0e,Ki=4nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
3d1x,3d1x,Ki=2.2nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d1y,3d1y,Ki=6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d1z,3d1z,Ki=1.6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d2e,3d2e,Kd=0.38uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
3d4y,3d4y,Ki=2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d50,3d50,Ki=17uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d51,3d51,Ki=70uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d52,3d52,Ki=520uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d6o,3d6o,Ki=77uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d6p,3d6p,Ki=179uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d78,3d78,Kd=23nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3d7k,3d7k,Kd=25uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3d7z,3d7z,Ki=12nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3d83,3d83,Ki=4.4nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3d8w,3d8w,Ki=7.0nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3d8z,3d8z,Ki=423uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d91,3d91,Ki=0.7nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3d9z,3d9z,Ki=2.0nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3da9,3da9,Kd=3.1uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
3daz,3daz,Ki=11.8nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3dbu,3dbu,Ki=8.8nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3dc3,3dc3,Ki=4.9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3dcc,3dcc,Ki=1.1nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3dd8,3dd8,Ki=14nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ddf,3ddf,Ki=22uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ddg,3ddg,Ki=1uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3dgo,3dgo,Kd=180nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3djk,3djk,Ki=26pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3djo,3djo,Ki=40.8uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3djp,3djp,Ki=63.2uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3djq,3djq,Ki=1046.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3djv,3djv,Ki=27.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3djx,3djx,Ki=1557.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3dk1,3dk1,Ki=0.18nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3dln,3dln,Ki=249nM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
3dnd,3dnd,Ki=16uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3dne,3dne,Ki=6uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3dp4,3dp4,Kd=43nM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3dp9,3dp9,Kd=208pM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3drf,3drf,Kd=0.1uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3drg,3drg,Kd=0.1uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3dri,3dri,Kd=37.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3dsz,3dsz,Kd=17.1nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3dx3,3dx3,Ki=300nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3dx4,3dx4,Ki=76nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3dyo,3dyo,Ki=5.0mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3dzt,3dzt,Kd=60.2nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3e12,3e12,Kd=1.02uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3e3c,3e3c,Kd=2.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3e5u,3e5u,Kd=1.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3e6y,3e6y,Kd=2.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3eax,3eax,Ki=12uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3eb1,3eb1,Ki=16.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ebh,3ebh,Ki=478.2nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ebi,3ebi,Ki=79nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ebl,3ebl,Kd=0.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ebo,3ebo,Ki=19.01uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ed0,3ed0,Kd=0.45uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
3eeb,3eeb,Kd=1.3uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3eft,3eft,Ki=12nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3egt,3egt,Ki=1.26nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ehx,3ehx,Ki=25nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ejp,3ejp,Ki=2.8nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3ejq,3ejq,Ki=2.7nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
3eko,3eko,Ki=0.2uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ekp,3ekp,Kd=1.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ekr,3ekr,Ki=0.03uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
3ekt,3ekt,Kd=26pM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ekv,3ekv,Kd=0.39nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ekw,3ekw,Kd=10.9nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
3ekx,3ekx,Kd=0.39nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
